Nr,Date,Time,f [Hz],Signal,Noise
12,2023-06-09,16:01:49.504,-1.0,0,3962.3364740945426
13,2023-06-09,16:02:09.576,-1.0,0,3106.121423747204
13,2023-06-09,16:02:09.584,1006.4168614551528,165848.2511959555,4715.57631060212
13,2023-06-09,16:02:09.591,1018.8718490774042,387554.6408716453,4177.885380601366
13,2023-06-09,16:02:09.599,1010.830021071943,426596.47524594923,5044.956404723651
13,2023-06-09,16:02:09.612,1011.5478525560366,331277.85853936046,3195.496150920762
13,2023-06-09,16:02:09.624,1009.3079077933406,184657.08919298288,3164.0876730131495
13,2023-06-09,16:02:09.637,1017.929866521047,110267.96123588037,4430.72384490418
13,2023-06-09,16:02:09.649,1007.8125195106919,38905.79190391068,4068.0768287664514
13,2023-06-09,16:02:09.664,-1.0,0,3768.482046434784
Nr,Date,Time,f [Hz],Signal,Noise
Nr,Date,Time,f [Hz],Signal,Noise
Nr,Date,Time,f [Hz],Signal,Noise
1,2023-06-09,16:07:35.413,-1.0,0,2623.651341066718
1,2023-06-09,16:07:35.418,911.6713728284676,139452.98423974522,4893.642474045637
1,2023-06-09,16:07:35.434,934.1177086807884,97219.01697946979,3835.6848571764876
1,2023-06-09,16:07:35.449,938.7743283125662,80806.70798596607,3391.5724176779872
1,2023-06-09,16:07:35.464,960.1224620970969,203443.80788734395,3969.245777974774
1,2023-06-09,16:07:35.479,983.3735040476456,606965.86403616,5295.280664783194
1,2023-06-09,16:07:35.486,994.7112723244392,1177672.6403418526,5041.664971603016
1,2023-06-09,16:07:35.494,1009.0127865607312,3214526.0363754593,3687.6287725387774
1,2023-06-09,16:07:35.501,1019.6010144066163,5394213.917481529,5572.589155300138
1,2023-06-09,16:07:35.508,1026.603682218192,6458877.072007212,5047.080004780315
1,2023-06-09,16:07:35.523,1016.6048756091192,2753703.0395808658,4550.771190195097
1,2023-06-09,16:07:35.539,1024.037921197004,1996924.039900522,4074.493521902338
1,2023-06-09,16:07:35.554,1014.5456769162705,1114172.6522508895,3994.449552945158
1,2023-06-09,16:07:35.569,1024.91195237082,616303.401180166,2735.9934816052446
1,2023-06-09,16:07:35.576,1018.1979412444476,414210.9665251282,4670.496904716872
1,2023-06-09,16:07:35.584,-1.0,0,5367.307593142206
2,2023-06-09,16:08:56.126,-1.0,0,2209.00297335009
2,2023-06-09,16:08:56.134,959.5436989118614,68491.23073518564,3415.9314946329405
2,2023-06-09,16:08:56.141,961.86336602226,136492.12614370647,3896.121025836058
2,2023-06-09,16:08:56.149,979.31518717588,229068.21031707685,2746.9294231428685
2,2023-06-09,16:08:56.161,994.9005114993869,300798.84717861924,2557.6781223656158
2,2023-06-09,16:08:56.174,1007.1033920938032,523697.8813876832,5417.594993181439
2,2023-06-09,16:08:56.186,1017.3802687312707,140928.04214072213,6494.742434331942
2,2023-06-09,16:08:56.198,-1.0,0,4401.545304527164
3,2023-06-09,16:09:01.838,-1.0,0,4650.558885662656
3,2023-06-09,16:09:01.846,963.6295532599302,52120.527296796055,5234.84938681149
3,2023-06-09,16:09:01.854,1000.7327806193074,107451.02281884706,3983.020279478834
3,2023-06-09,16:09:01.861,1009.042435227905,356829.4610081795,6022.580806024329
3,2023-06-09,16:09:01.869,1009.7621564014657,230790.463739366,3734.8535534317784
3,2023-06-09,16:09:01.884,1013.3465575537577,229955.59806667865,5089.935602959793
3,2023-06-09,16:09:01.899,-1.0,0,3019.460484745772
3,2023-06-09,16:09:01.914,1010.1255707542556,130157.64633482648,2788.750778657743
3,2023-06-09,16:09:01.929,1006.0824972074162,143586.09836847152,5137.135954222786
3,2023-06-09,16:09:01.937,1011.1656159221657,52456.18605233645,3377.955211458252
4,2023-06-09,16:09:28.739,-1.0,0,3715.4547360739307
4,2023-06-09,16:09:28.754,939.0393163642324,164738.14944526655,5118.344201618296
4,2023-06-09,16:09:28.769,963.3112260315326,534601.719518288,4624.952442794227
4,2023-06-09,16:09:28.777,989.7429667913772,1885538.141210781,4690.037447496115
4,2023-06-09,16:09:28.785,1008.5764526769422,6860568.408702657,2810.657305713896
4,2023-06-09,16:09:28.792,1014.9275580392891,8101790.248150382,2825.5433545562873
4,2023-06-09,16:09:28.800,1007.6062177408697,4275097.692118144,4412.486687063871
4,2023-06-09,16:09:28.807,1009.3782734373223,2295345.661019963,3755.9178940124966
4,2023-06-09,16:09:28.815,1010.7656166352537,1091970.8077357553,4065.142770424407
4,2023-06-09,16:09:28.822,1006.9365456342599,732942.7887652902,5510.662051552806
4,2023-06-09,16:09:28.829,1007.6438357077639,539491.6992312421,4357.575010814522
4,2023-06-09,16:09:28.844,1008.1248994700333,316914.51600718295,4557.884562540102
4,2023-06-09,16:09:28.859,1007.9731836526746,210952.1409525512,4102.468134585913
4,2023-06-09,16:09:28.874,-1.0,0,5077.531779380298
5,2023-06-09,16:10:06.907,-1.0,0,3417.605382842198
5,2023-06-09,16:10:06.915,1024.4989419680517,134950.61460183025,4291.642663347793
5,2023-06-09,16:10:06.922,1008.4181475046453,234183.47730464634,2548.281758780034
5,2023-06-09,16:10:06.930,1018.3335129853939,410257.6821703267,3268.7288040091353
5,2023-06-09,16:10:06.942,1013.7827458191174,497338.7570175871,3376.097382710431
5,2023-06-09,16:10:06.954,1013.0274368112433,422173.23905807827,4213.6433593081565
5,2023-06-09,16:10:06.966,1020.640040004064,293645.443508933,3845.0255250575324
5,2023-06-09,16:10:06.978,1017.4885484951521,188943.115517154,3189.472538535109
5,2023-06-09,16:10:06.993,1013.3082955421096,109573.51673912935,4841.368958133536
5,2023-06-09,16:10:07.009,-1.0,0,3123.6182034473736
5,2023-06-09,16:10:07.024,-1.0,0,4548.2178484842825
6,2023-06-09,16:10:07.054,1021.9268637000386,171052.88055998163,3235.4694756013632
6,2023-06-09,16:10:07.062,1009.8821997373019,229898.6453725678,4378.05376364775
6,2023-06-09,16:10:07.069,1019.0412350668154,156033.2776707514,4417.372043441671
6,2023-06-09,16:10:07.076,1014.878575647825,120954.80193892075,4601.696210519407
6,2023-06-09,16:10:07.084,-1.0,0,2891.284012530428
6,2023-06-09,16:10:07.091,1016.2912781304443,168139.59445021168,4678.38254506566
7,2023-06-09,16:10:11.729,-1.0,0,3007.2249245234116
7,2023-06-09,16:10:11.737,984.6283611986775,240712.90939213426,5013.3002023938025
7,2023-06-09,16:10:11.744,1000.5019344134662,403868.6778632988,6553.641260647346
7,2023-06-09,16:10:11.751,1023.7779964087174,1454719.6778316924,3969.6184469383234
7,2023-06-09,16:10:11.759,1026.5027626070842,3065849.236938448,2891.3561437787284
7,2023-06-09,16:10:11.771,1025.1741945171418,1951334.6886929683,4228.928661256564
7,2023-06-09,16:10:11.784,1024.1659086776185,938183.3197923345,3635.4211997912516
7,2023-06-09,16:10:11.796,1019.6726933902213,361653.08274888765,3433.3677996267775
7,2023-06-09,16:10:11.808,1011.7560172176482,151705.63525587437,4322.064442035962
7,2023-06-09,16:10:11.816,1002.983286828883,81423.05819754451,3750.167124913148
7,2023-06-09,16:10:11.823,-1.0,0,2813.9773817433384
8,2023-06-09,16:10:38.439,-1.0,0,2552.8955235925087
8,2023-06-09,16:10:38.444,890.6250242227139,164303.65340134627,2340.70146167418
8,2023-06-09,16:10:38.449,933.7666764157526,413551.8778499113,3240.179134851231
8,2023-06-09,16:10:38.453,960.4784472591853,983566.2944457257,8218.022403356768
8,2023-06-09,16:10:38.458,985.2994143846756,3425309.623171574,4284.120168435035
8,2023-06-09,16:10:38.473,1000.2241655770976,6615722.717974576,2787.6381123558667
8,2023-06-09,16:10:38.489,1005.7886124269316,8563423.331364462,4522.2808253665335
8,2023-06-09,16:10:38.504,1008.8572746972771,6341085.5931419255,3250.5329936045678
8,2023-06-09,16:10:38.519,1011.6612059497827,3012125.253056218,3729.108436358464
8,2023-06-09,16:10:38.526,1007.6179355148014,803990.1591146829,4164.880018607392
8,2023-06-09,16:10:38.534,1004.1925733750682,151582.79264196035,5009.3071059309195
8,2023-06-09,16:10:38.541,1007.812480489307,43764.29799312982,4248.071471610011
8,2023-06-09,16:10:38.548,-1.0,0,5283.36943869843
9,2023-06-09,16:10:57.240,-1.0,0,3036.4367981878695
9,2023-06-09,16:10:57.250,915.9608673439159,274553.0595386509,4079.214427966339
9,2023-06-09,16:10:57.260,943.1704147120837,507038.62201826466,3099.86558035418
9,2023-06-09,16:10:57.269,961.149145086253,1101986.1631681111,5189.27764234011
9,2023-06-09,16:10:57.279,981.417017642777,2573250.857483796,4568.8876920684825
9,2023-06-09,16:10:57.288,993.7970987102411,5722755.203350936,4530.234534796004
9,2023-06-09,16:10:57.296,1005.7850518424066,10326535.720395247,1783.3704519228418
9,2023-06-09,16:10:57.303,1006.7364354003759,8453283.045456506,2949.912742695595
9,2023-06-09,16:10:57.311,1005.7203295993542,3920816.173076776,5373.5229540980135
9,2023-06-09,16:10:57.318,1005.8175891588061,1747926.6698241807,5547.427173469997
9,2023-06-09,16:10:57.333,1004.7667370371614,900742.1693232696,5195.22082676661
9,2023-06-09,16:10:57.348,1007.6409579627801,442308.10781098634,4368.688747759708
9,2023-06-09,16:10:57.363,1006.7360356971956,230552.34571123603,3467.9455304588246
9,2023-06-09,16:10:57.378,1003.0134464555628,150354.6874479206,2493.811322869583
9,2023-06-09,16:10:57.386,-1.0,0,4810.01093207781
10,2023-06-09,16:11:21.636,890.6250311425686,38367.97826803374,3134.5044335979373
10,2023-06-09,16:11:21.649,-1.0,0,3956.8539996532904
10,2023-06-09,16:11:21.664,1011.948427743201,168614.32505427964,4492.322649671312
10,2023-06-09,16:11:21.679,1025.0315186628648,183717.72553367904,4784.150818297487
10,2023-06-09,16:11:21.694,1031.7791804921078,156401.328007371,3161.6958856224405
10,2023-06-09,16:11:21.709,1033.5989178554705,58599.559647351634,3599.430080373284
11,2023-06-09,16:13:59.241,-1.0,0,4014.890614492152
11,2023-06-09,16:13:59.248,920.7961950304057,86231.62852331775,4404.386620337313
11,2023-06-09,16:13:59.261,957.5185601137042,141791.98693723796,5630.439704799822
11,2023-06-09,16:13:59.274,968.465352603858,200232.85350553034,4623.626259631415
11,2023-06-09,16:13:59.286,978.7872541890378,84740.6008731624,4925.912458794428
11,2023-06-09,16:13:59.299,967.76390221379,97037.80781463772,4147.963913812235
11,2023-06-09,16:13:59.314,967.9508439804782,319201.55298346444,3785.23335147868
11,2023-06-09,16:13:59.329,973.4835479704664,482074.0455213039,3187.9789469669004
11,2023-06-09,16:13:59.344,978.103798544096,674020.152870402,3672.6588641888275
11,2023-06-09,16:13:59.358,976.6187374148916,818926.7358292141,5464.149369209376
11,2023-06-09,16:13:59.366,977.0969736841269,611311.716993629,3878.380292260536
11,2023-06-09,16:13:59.373,975.5999712142366,434384.8071265753,3880.832831624817
11,2023-06-09,16:13:59.381,983.9218717387604,509487.36544393544,5049.973720624154
11,2023-06-09,16:13:59.389,979.1636825961004,276624.4076410668,5378.6445371527
11,2023-06-09,16:13:59.396,976.5087653555169,138471.91092091877,4334.328167375816
11,2023-06-09,16:13:59.404,980.8937526367798,106557.01300284316,3238.2668538809244
11,2023-06-09,16:13:59.411,-1.0,0,4458.345115937633
12,2023-06-09,16:14:10.923,-1.0,0,4146.7478650185585
12,2023-06-09,16:14:10.931,946.9731711548968,126088.98807239442,3302.086736328533
12,2023-06-09,16:14:10.938,961.5754292949234,703333.1009758597,5250.484267578211
12,2023-06-09,16:14:10.954,983.3185333900874,3178276.223888981,4907.710840508254
12,2023-06-09,16:14:10.969,981.1455163543568,3210215.1152074784,3670.463788736779
12,2023-06-09,16:14:10.984,981.5407500786862,2402182.937595533,3568.175928336582
12,2023-06-09,16:14:10.999,981.2153525296494,2457151.1538368915,4711.981860368684
12,2023-06-09,16:14:11.006,983.3403957799396,2731022.1581749897,3941.8751431343744
12,2023-06-09,16:14:11.014,981.1667108642218,2306684.75336381,3887.288552558213
12,2023-06-09,16:14:11.021,982.9088118507809,1884809.9578613762,4160.543328809864
12,2023-06-09,16:14:11.029,980.7234961631151,2082809.1328147368,4728.130192900013
12,2023-06-09,16:14:11.039,982.8787358863938,2041757.8198622332,3843.3099834438917
12,2023-06-09,16:14:11.049,983.1682928546812,1332620.9791954213,2729.6340454232163
12,2023-06-09,16:14:11.059,983.4665083259413,681934.2230165829,4159.475613133442
12,2023-06-09,16:14:11.070,1009.5269187479232,138935.0917504221,4622.108712630408
12,2023-06-09,16:14:11.079,-1.0,0,2991.228639107575
13,2023-06-09,16:14:34.209,-1.0,0,4540.7670295351045
13,2023-06-09,16:14:34.216,1009.8649321516775,189311.52916225608,2988.9914376157008
13,2023-06-09,16:14:34.223,1006.2126721996207,154740.99389529612,4312.400551489089
13,2023-06-09,16:14:34.231,1003.9738865932542,215761.7680461371,2563.2945265532267
13,2023-06-09,16:14:34.238,1008.4327347549865,324925.4299764223,4271.150921326861
13,2023-06-09,16:14:34.251,1007.7587101748333,273970.49969146505,4619.002512234515
13,2023-06-09,16:14:34.263,1010.7407412905422,268040.5038018442,3448.9313651241746
13,2023-06-09,16:14:34.276,1011.4373764975497,223388.21239905222,3666.8587934220254
13,2023-06-09,16:14:34.288,1008.3918665573729,95613.82703200022,3087.926532230181
13,2023-06-09,16:14:34.303,-1.0,0,4251.671317995132
13,2023-06-09,16:14:34.319,1007.8033779020998,67435.26087040087,2767.977470954219
13,2023-06-09,16:14:34.334,1009.1003737503922,215797.9900196048,3711.939292593919
13,2023-06-09,16:14:34.349,1005.4736737951953,152042.0086359234,2735.1900709311794
13,2023-06-09,16:14:34.356,1005.3634311774503,118958.62923443654,3961.8003321116175
13,2023-06-09,16:14:34.364,1008.0471298987784,208253.32912118098,3020.778876593066
13,2023-06-09,16:14:34.371,1014.0339617880318,167377.3043282087,2496.6873607933585
13,2023-06-09,16:14:34.378,1010.2792121132942,107053.56089833644,3663.565888654648
13,2023-06-09,16:14:34.386,-1.0,0,2770.2263393231306
14,2023-06-09,16:14:46.166,1008.9399247813442,67092.0602929415,4540.010209569614
14,2023-06-09,16:14:46.174,-1.0,0,2786.157619333087
14,2023-06-09,16:14:46.181,919.4684843361016,69153.51282617313,6301.196745647123
14,2023-06-09,16:14:46.189,959.2470906262583,65264.480421849075,3694.5489513109883
14,2023-06-09,16:14:46.201,965.5936418553533,399204.30372322624,4563.174598570126
14,2023-06-09,16:14:46.214,949.7718455396985,466722.80445157556,4629.297920143562
14,2023-06-09,16:14:46.226,971.1593381782549,853212.5807523887,6907.477946894252
14,2023-06-09,16:14:46.238,1001.7950760095517,1572523.6191759668,3310.039186125112
14,2023-06-09,16:14:46.246,1007.2372541897868,3598856.935083698,3415.468157702847
14,2023-06-09,16:14:46.254,1008.0054626565159,9840213.194735061,2418.3101911856643
14,2023-06-09,16:14:46.261,1013.4292761066506,11141153.639415808,2931.5494820236454
14,2023-06-09,16:14:46.269,1035.5007325766019,4459587.1292058155,9582.610105050699
14,2023-06-09,16:14:46.284,1020.683703446545,2422840.42095756,3238.3738345276224
14,2023-06-09,16:14:46.299,1013.0500390316305,3154540.831305972,3482.4638757970797
14,2023-06-09,16:14:46.313,1012.9221360036531,1868355.765869186,4171.033837955323
14,2023-06-09,16:14:46.328,1019.4397753584258,784068.0496502225,4610.990144206261
14,2023-06-09,16:14:46.336,1021.3799640233553,373455.9224199691,3483.424566412583
14,2023-06-09,16:14:46.343,1013.0010188929745,281204.8068169121,4049.1156185330174
14,2023-06-09,16:14:46.351,1015.446650575409,185926.2631409442,4192.013669170621
14,2023-06-09,16:14:46.358,-1.0,0,3174.618012152774
15,2023-06-09,16:14:46.464,-1.0,0,4748.667205262518
15,2023-06-09,16:14:46.479,1003.8765572365021,248942.782663583,4022.2681546465965
15,2023-06-09,16:14:46.494,1007.4007895791542,521979.8609032527,2565.4058632527504
15,2023-06-09,16:14:46.509,1007.3601328935232,596703.2438527076,5333.47563570198
15,2023-06-09,16:14:46.516,1008.3731633511561,407683.3887489043,4411.0012462517325
15,2023-06-09,16:14:46.523,1005.3608713902001,111445.86306811092,3800.697866843515
15,2023-06-09,16:14:46.531,-1.0,0,4354.887781729323
16,2023-06-09,16:14:52.739,-1.0,0,5731.4399082262
16,2023-06-09,16:14:52.754,994.3350290523655,200555.50040084228,3234.366778231298
16,2023-06-09,16:14:52.769,994.69989527904,257421.11649146475,3958.3655869109343
16,2023-06-09,16:14:52.777,991.4204510010704,115552.65129350264,3861.2772570871766
16,2023-06-09,16:14:52.784,989.0254718561231,144907.96175508926,6235.6113004390045
16,2023-06-09,16:14:52.791,1003.0424581383947,185906.32920563172,3938.7542661293287
16,2023-06-09,16:14:52.799,-1.0,0,3934.767788999823
16,2023-06-09,16:14:52.814,989.3580317563426,110208.664818188,3512.3867859775783
17,2023-06-09,16:14:55.628,-1.0,0,4941.078803589191
17,2023-06-09,16:14:55.636,985.1607627597216,259495.7067212865,3927.6854806704614
17,2023-06-09,16:14:55.643,994.9896740163177,1414421.0965965975,5046.505480559297
17,2023-06-09,16:14:55.651,1003.0108461494175,6408664.769180822,4462.6276873161705
17,2023-06-09,16:14:55.658,1004.8927680642686,11317799.016162556,2328.6323148024712
17,2023-06-09,16:14:55.673,1005.4355249330603,11881564.323485984,1647.3017199653264
17,2023-06-09,16:14:55.689,1002.0845644374775,8559015.807877397,3386.4688159057414
17,2023-06-09,16:14:55.704,1002.027826465603,7162820.909758187,3987.056500900595
17,2023-06-09,16:14:55.719,1001.9176298348004,6335973.984117186,4669.828397466648
17,2023-06-09,16:14:55.724,1002.799965218638,4962447.758760378,2539.591145739872
17,2023-06-09,16:14:55.729,1002.8910611055405,4593174.588366636,4394.989619582209
17,2023-06-09,16:14:55.734,1002.5177437751756,3332337.4923596494,5195.662216741749
17,2023-06-09,16:14:55.738,1001.7233533121981,2485497.20600156,3488.4094512022
17,2023-06-09,16:14:55.753,1001.9290028660864,2053316.5078806411,3797.1403754094845
17,2023-06-09,16:14:55.768,1002.8273923919123,1664340.272330169,4723.255823077927
17,2023-06-09,16:14:55.783,1001.1529498735555,1223847.8360735602,3736.09251314851
17,2023-06-09,16:14:55.798,1001.7623903358636,1219904.2640666473,4749.136436444599
17,2023-06-09,16:14:55.806,1002.3193021049409,929980.8621748767,3344.406595417146
17,2023-06-09,16:14:55.814,1003.0490435219286,737698.2175633814,2977.3808381336094
17,2023-06-09,16:14:55.822,998.1370713105807,509023.28193016385,5325.186981314321
17,2023-06-09,16:14:55.830,1002.4720997816697,418198.3345918976,4515.543651465183
17,2023-06-09,16:14:55.845,1002.3438188614865,273694.18806586816,2586.9655470713587
17,2023-06-09,16:14:55.859,1002.3544463110514,228432.5023303104,4459.223155833511
17,2023-06-09,16:14:55.874,1007.4914043015987,259410.33554398923,4681.308294525014
17,2023-06-09,16:14:55.888,-1.0,0,5974.936778479191
18,2023-06-09,16:15:22.699,-1.0,0,4477.328583984887
18,2023-06-09,16:15:22.714,899.0458521837343,892983.0401610256,3502.457084424427
18,2023-06-09,16:15:22.729,934.7299362856357,2078602.9408779172,2929.1114553618772
18,2023-06-09,16:15:22.736,969.5641143052164,5667519.094640871,4254.056213333117
18,2023-06-09,16:15:22.744,995.4123368906336,11031044.014090208,975.8871398906113
18,2023-06-09,16:15:22.751,1015.9521874410152,14140377.938187754,388.6765665152863
18,2023-06-09,16:15:22.759,1021.5862718820457,13698788.803855311,492.9063889128872
18,2023-06-09,16:15:22.771,1012.721462684104,14158370.18359125,1460.279856882093
18,2023-06-09,16:15:22.784,1013.4572577228738,11943839.438046753,1997.3012897841347
18,2023-06-09,16:15:22.796,1014.5548796010171,7694585.137469899,4660.781598914961
18,2023-06-09,16:15:22.809,1013.3845530708415,3914769.746680911,7283.102444377866
18,2023-06-09,16:15:22.816,1012.2632619396853,2271929.9481823454,6740.3726020063805
18,2023-06-09,16:15:22.823,1014.0282195669001,967881.8784430189,6373.852343130695
18,2023-06-09,16:15:22.831,1013.451153320196,413820.95363453927,4443.160651207781
18,2023-06-09,16:15:22.838,1014.8484484566562,344332.72002946935,3160.7969253732463
18,2023-06-09,16:15:22.853,1011.2091348217991,281888.2227113239,4149.54233950833
18,2023-06-09,16:15:22.869,1021.0352914861826,177781.52069659822,3702.085325621748
18,2023-06-09,16:15:22.884,-1.0,0,4756.4289949286685
19,2023-06-09,16:15:37.734,986.1688807899318,55612.7279919841,3113.8406961634964
19,2023-06-09,16:15:37.749,-1.0,0,3244.0831388287143
19,2023-06-09,16:15:37.754,1006.0951024773727,90057.53835491335,5227.0256116933
19,2023-06-09,16:15:37.759,1008.6676589919408,80900.95698626043,3725.938060908983
19,2023-06-09,16:15:37.764,1024.1159807087731,65472.0531839754,3544.5244002596173
19,2023-06-09,16:15:37.769,1005.1047435956998,85130.44678112703,3736.5307512379777
20,2023-06-09,16:15:53.344,1027.6072489601102,68377.65756676218,4578.00377141913
20,2023-06-09,16:15:53.359,1014.9279988593082,172665.6374899749,5506.534935750592
20,2023-06-09,16:15:53.366,1021.0936533340965,170611.06793028995,4672.853992860241
20,2023-06-09,16:15:53.374,-1.0,0,3983.3920660645026
20,2023-06-09,16:15:53.381,1033.695351246052,81112.59434824312,3720.5720987164477
20,2023-06-09,16:15:53.388,1028.6274461063426,48567.91146218672,1813.8120325586458
21,2023-06-09,16:15:53.469,1030.7497346564392,105010.2923578947,3013.6160601410525
21,2023-06-09,16:15:53.484,-1.0,0,3779.4618981292665
21,2023-06-09,16:15:53.499,1004.4230494730233,214261.91351770642,4531.549224839946
21,2023-06-09,16:15:53.513,1008.0425810484459,260282.5528342793,2318.470891347626
21,2023-06-09,16:15:53.528,1004.3190668687007,478927.0785252274,2748.651286561183
21,2023-06-09,16:15:53.541,1010.5262611776362,183493.65406021604,4206.800087716418
21,2023-06-09,16:15:53.553,-1.0,0,2258.0244790038223
21,2023-06-09,16:15:53.566,1017.062293982183,212796.61052044944,2908.188321582734
21,2023-06-09,16:15:53.578,1011.9854760439431,133622.49505842797,3454.193856322659
21,2023-06-09,16:15:53.586,-1.0,0,4347.32084239342
21,2023-06-09,16:15:53.593,1010.5717852273268,215646.84448102754,4733.6048200446785
21,2023-06-09,16:15:53.601,1020.2161657977664,239626.09067492164,3845.596152363446
21,2023-06-09,16:15:53.608,1010.1538975519715,73305.19518305617,4980.270805721414
21,2023-06-09,16:15:53.616,1000.3227149464736,93887.9287235596,1937.2345233996975
21,2023-06-09,16:15:53.623,1016.7960652546145,515868.23004722514,2862.411185206768
21,2023-06-09,16:15:53.631,1026.158415090478,309252.0643763611,4532.245746538084
21,2023-06-09,16:15:53.639,1034.8811726458687,121239.67430241447,2584.0835829180487
21,2023-06-09,16:15:53.654,1027.5873302717991,171484.2277472023,2728.960842604944
21,2023-06-09,16:15:53.668,1035.1930459007037,138249.40382046046,3402.4544846229223
21,2023-06-09,16:15:53.683,1030.1009158342677,122086.46569478282,4252.423984750567
21,2023-06-09,16:15:53.698,1029.439678553405,245609.08650111096,5477.367353340316
21,2023-06-09,16:15:53.706,1024.0812133381012,118297.35107167128,3429.584609587413
21,2023-06-09,16:15:53.714,1013.5294711249664,25769.765068507157,3780.336425167422
21,2023-06-09,16:15:53.721,1026.8494053411086,62704.36783726051,3904.7372909151613
21,2023-06-09,16:15:53.729,-1.0,0,4198.88252178003
22,2023-06-09,16:15:53.766,-1.0,0,3235.4489487746805
22,2023-06-09,16:15:53.778,1007.8125224845425,21028.39257948485,2548.9941406537237
22,2023-06-09,16:15:53.786,1036.1822018425762,79116.38890248959,4690.302545812654
22,2023-06-09,16:15:53.793,1031.2499808369414,80594.6350969006,4923.296689573116
22,2023-06-09,16:15:53.801,1022.6882397993883,285248.7665227462,3169.6659756885556
22,2023-06-09,16:15:53.808,1033.980296832236,200576.51471816679,3336.1359509669446
22,2023-06-09,16:15:53.823,1035.4930375050635,96920.33717118872,3344.7648058585187
22,2023-06-09,16:15:53.838,1024.854336368757,448829.8197059196,4067.715603334206
22,2023-06-09,16:15:53.853,1022.2396770434165,411363.9058747124,3567.314195736858
22,2023-06-09,16:15:53.868,1054.687478210725,60268.727006369,3377.6382563088714
22,2023-06-09,16:15:53.876,1020.2964489371226,81285.06295717695,3325.4566851446543
22,2023-06-09,16:15:53.883,1024.4313560701387,287240.9272774557,3729.729129117987
22,2023-06-09,16:15:53.891,1029.7812995565173,124687.48501115054,2426.3557039401076
22,2023-06-09,16:15:53.898,-1.0,0,3769.8719834578187
23,2023-06-09,16:16:31.503,-1.0,0,4489.954244967908
23,2023-06-09,16:16:31.518,985.2542510379271,65208.25288484104,4205.840442158215
23,2023-06-09,16:16:31.533,981.1868859251061,113490.67854478321,4373.011896026736
23,2023-06-09,16:16:31.549,980.4013673083439,213652.90209341922,4185.320785596918
23,2023-06-09,16:16:31.556,984.2106333745539,252047.61065488786,4090.286846539607
23,2023-06-09,16:16:31.564,980.6083527330579,278508.56357855204,4165.290012975374
23,2023-06-09,16:16:31.571,989.6323516660368,313487.76609659044,5481.286280878536
23,2023-06-09,16:16:31.579,988.5078931565395,356545.3518814998,3997.70431910401
23,2023-06-09,16:16:31.592,987.2803151587677,278147.2825947372,2323.1489672651123
23,2023-06-09,16:16:31.604,-1.0,0,4550.439777701824
24,2023-06-09,16:16:31.651,-1.0,0,3973.548413152924
24,2023-06-09,16:16:31.658,989.6060145509525,90966.40892855373,3392.505977701255
24,2023-06-09,16:16:31.673,998.7225013522444,158819.40400898503,3333.1653969518225
24,2023-06-09,16:16:31.688,997.966120341656,252821.323464901,3763.7975092099205
24,2023-06-09,16:16:31.704,988.8358433777395,375396.1771266897,4254.56354242329
24,2023-06-09,16:16:31.719,999.1485659204711,373914.3579416476,2593.8609551865748
24,2023-06-09,16:16:31.726,1000.7226619069397,239608.2693367994,3277.335194404087
24,2023-06-09,16:16:31.734,1000.574337892252,177105.1519404347,1917.7103223107206
24,2023-06-09,16:16:31.741,1007.0077451226307,122558.10342094905,4053.7479766457127
24,2023-06-09,16:16:31.749,-1.0,0,3357.6113761700094
24,2023-06-09,16:16:31.764,1006.2844984944678,72595.68178760364,4338.127820231067
24,2023-06-09,16:16:31.779,1001.8953170128431,116045.47287945363,3001.4356607393943
25,2023-06-09,16:16:43.509,-1.0,0,3701.7674515067965
25,2023-06-09,16:16:43.524,1021.6622654984586,33029.00148323651,2357.8951292134643
25,2023-06-09,16:16:43.539,984.3750311425686,24506.293389495342,3579.1581455877013
25,2023-06-09,16:16:43.547,915.3251941035387,60299.808909061074,4879.818195613457
25,2023-06-09,16:16:43.554,954.3365214734026,57784.93933741584,3291.5716222033943
25,2023-06-09,16:16:43.562,960.9374768201877,30895.81583320616,3240.0251692643797
25,2023-06-09,16:16:43.569,-1.0,0,3470.294426055798
26,2023-06-09,16:16:49.344,960.937523179811,31641.751239233887,3967.459659938186
26,2023-06-09,16:16:49.356,960.2624511043109,53780.4674753719,2139.3284425421307
26,2023-06-09,16:16:49.368,-1.0,0,2596.9734843570313
26,2023-06-09,16:16:49.383,961.7454022415387,73223.07177805666,5653.951554079906
26,2023-06-09,16:16:49.398,982.9959390519332,199862.88349800324,3649.5786214758236
26,2023-06-09,16:16:49.413,995.812491719122,244201.61840174042,3587.711183788251
26,2023-06-09,16:16:49.428,986.2622694638007,400936.13453246583,6272.474053764001
26,2023-06-09,16:16:49.436,991.0661345549037,658770.956151539,4518.158447424916
26,2023-06-09,16:16:49.443,1001.1460639800173,1015716.1509669754,4614.69612060671
26,2023-06-09,16:16:49.451,1003.0957594900177,943380.0093648786,4066.6895514865473
26,2023-06-09,16:16:49.458,1000.4198544553475,819178.1175080895,4512.826351730642
26,2023-06-09,16:16:49.466,1001.4749392419832,564941.8682719982,5348.481411744051
26,2023-06-09,16:16:49.474,1004.2407031751947,244344.1511641533,6504.95355979936
26,2023-06-09,16:16:49.481,997.5132163051553,184811.391904666,5548.210079344912
26,2023-06-09,16:16:49.489,-1.0,0,4222.035117158718
